"data_file","outer_epoch","inner_epoch","net__depth","net__width","net__activation","net__dropout","net__lr_rate","net__weight_decay","total_epochs","best_epoch","tuned_activation","tuned_dropout","tuned_lr_rate","tuned_weight_decay","classif.acc","classif.precision","classif.recall","classif.f1","classif.tn","classif.fp","classif.fn","classif.tp","guardian.rho_noco2","guardian.rlogit_noco2","guardian.rprob_noco2","guardian.rho_comp","guardian.rlogit_comp","guardian.rprob_comp","guardian.rho_pf","guardian.rlogit_pf","guardian.rprob_pf","id","model","depth","parameters","data_name","model_name","model_category","abbrev_name","abbrev_name_w_depth","name","input_features"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865159384866076,0.878290893396634,0.842650103519669,NA,4425,564,760,4070,0.774393495041343,0.784259995808037,0.780914699912089,-0.630872567293681,-0.615829402099793,-0.703110450275624,-0.750257997936017,-0.717712884204474,-0.760526311526115,NA,"glm",3,624,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952822661081189,0.962287353965977,0.942014446227929,NA,4858,184,289,4695,0.558595841089822,0.534564303660391,0.46468232360691,-0.340733137818191,-0.329990243645386,-0.37795599969607,-0.504643962848297,-0.443400701270575,-0.431921628219668,NA,"glm",3,26994,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869131276097362,0.880773361976369,0.848861283643892,NA,4434,555,730,4100,0.757873100480461,0.759987862121598,0.743070132450916,-0.550335643809381,-0.556954844852777,-0.621707943889645,-0.69453044375645,-0.675184902261677,-0.699520784957993,NA,"glm",2,152,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962497506483144,0.969820554649266,0.954253611556982,NA,4894,148,228,4756,0.450180751784034,0.372391192290104,0.126209830389447,-0.305627299376317,-0.228939380690259,-0.0101164951953261,-0.446852425180599,-0.308404520045214,-0.0700949847043185,NA,"glm",2,23001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963195691202873,0.969290217612365,0.956260032102729,NA,4891,151,218,4766,0.382034124220396,0.38437458566346,0.24063643987852,-0.24574086909312,-0.246986181598964,-0.118742474147381,-0.384932920536636,-0.323778052614013,-0.184391436795255,NA,"glm",2,28001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862715144108361,0.876025917926566,0.839751552795031,NA,4415,574,774,4056,0.7454828045598,0.757912470135774,0.748559654197958,-0.606091975452358,-0.579960242659533,-0.657753502838643,-0.731682146542828,-0.685855483772778,-0.720737053488654,NA,"glm",3,396,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869233119462267,0.880962612806188,0.848861283643892,NA,4435,554,730,4100,0.757873100480461,0.757450234982987,0.740537573871794,-0.550335643809381,-0.550599151431125,-0.612854680832438,-0.69453044375645,-0.670636382844687,-0.693700506121925,NA,"glm",2,152,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954019549172152,0.964087830904987,0.942616372391653,NA,4867,175,286,4698,0.544140495849051,0.513256075178858,0.437134478335379,-0.305627299376317,-0.30488727895983,-0.334437614464045,-0.481940144478844,-0.419629319867215,-0.395543717896018,NA,"glm",3,22994,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864446481311743,0.877128691528347,0.842443064182195,NA,4419,570,761,4069,0.741352705919579,0.738120697263489,0.715501181008627,-0.560660890409932,-0.543681924073797,-0.608671055297506,-0.700722394220846,-0.657162151903156,-0.678684982389938,NA,"glm",2,97,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953022142429683,0.963061768930843,0.94161316211878,NA,4862,180,291,4693,0.552400693129491,0.538788196772856,0.462170487042243,-0.329375366557585,-0.331286076589847,-0.365673838772567,-0.490196078431373,-0.446235022139412,-0.424362439841716,NA,"glm",3,15995,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867196252164172,0.878326180257511,0.847412008281573,NA,4422,567,737,4093,0.739287656599469,0.74948783342461,0.7284773723056,-0.545173020509106,-0.552394994826956,-0.626499981335887,-0.69453044375645,-0.667456159796221,-0.69445812589477,NA,"glm",2,119,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868723902637743,0.880017171066752,0.848861283643892,NA,4430,559,730,4100,0.735157557959249,0.744710697649168,0.710993438085213,-0.53588029856861,-0.544749384406267,-0.597845652857858,-0.682146542827657,-0.661097274920246,-0.670842229971912,NA,"glm",2,132,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869538649556981,0.880549002787905,0.850103519668737,NA,4432,557,724,4106,0.735157557959249,0.747302233127298,0.714476385002505,-0.53588029856861,-0.547552509398122,-0.599685070224318,-0.682146542827657,-0.66386085665083,-0.673572704921034,NA,"glm",2,142,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854669518280884,0.869329281528109,0.829192546583851,NA,4387,602,825,4005,0.731027459319028,0.763555526100561,0.734148865116138,-0.522457477987893,-0.562791483476124,-0.615509373844389,-0.675954592363261,-0.679998516580414,-0.691768146944576,NA,"glm",2,61,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865363071595886,0.878180250107805,0.843271221532091,NA,4424,565,757,4073,0.743417755239689,0.779732547310045,0.758405707443623,-0.617449746712964,-0.617591348688576,-0.690598142945472,-0.73374613003096,-0.716282598751106,-0.742561447827907,NA,"glm",3,580,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860881963540075,0.871993127147766,0.840579710144927,NA,4393,596,770,4060,0.728962409998918,0.733189991035507,0.710343377757434,-0.536912823228665,-0.533254551176018,-0.594401523501079,-0.684210526315789,-0.649304882779152,-0.668750440948785,NA,"glm",2,83,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953919808497905,0.964461791290057,0.942014446227929,NA,4869,173,289,4695,0.544140495849051,0.516355218563923,0.444521682667063,-0.305627299376317,-0.307635238052763,-0.341477167295191,-0.481940144478844,-0.42262591044784,-0.40293620836861,NA,"glm",3,21994,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863631734392504,0.87691643273591,0.840786749482402,NA,4419,570,769,4061,0.759938149800572,0.750443217274566,0.737344675824504,-0.587506531571366,-0.568221741651008,-0.636541166922582,-0.725490196078431,-0.676023175687894,-0.704143667525827,NA,"glm",3,277,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963494913225613,0.96988196988197,0.956260032102729,NA,4894,148,218,4766,0.41300986402205,0.381465419166915,0.201085220746924,-0.262261263654002,-0.235716920429944,-0.059180142568859,-0.403508771929825,-0.316531268672987,-0.133651656510211,NA,"glm",2,29001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86546491496079,0.878696309086985,0.842857142857143,NA,4427,562,759,4071,0.774393495041343,0.785504604043521,0.782370193594982,-0.630872567293681,-0.617466538738577,-0.705133296493727,-0.750257997936017,-0.71918855428074,-0.762307284651997,NA,"glm",3,637,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962098543786156,0.969412724306688,0.953852327447833,NA,4892,150,230,4754,0.41920501198238,0.364976922256458,0.120523517696751,-0.272586510254553,-0.233419523427455,-0.0159164502801781,-0.411764705882353,-0.30687594728498,-0.0701288456186728,NA,"glm",2,21001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953620586475165,0.963677406115329,0.942215088282504,NA,4865,177,288,4696,0.544140495849051,0.513194560264436,0.437607654212084,-0.305627299376317,-0.30398466643661,-0.332498519653681,-0.481940144478844,-0.419137119730262,-0.394797750659427,NA,"glm",3,24994,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861289336999694,0.874190763918861,0.83871635610766,NA,4406,583,779,4051,0.712442015438036,0.750040067691514,0.719229862921885,-0.545173020509106,-0.562030905061824,-0.611246793549753,-0.684210526315789,-0.67265693083467,-0.681917586894689,NA,"glm",3,180,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865261228230981,0.877990946324639,0.843271221532091,NA,4423,566,757,4073,0.743417755239689,0.780150614443661,0.758813830830986,-0.617449746712964,-0.617873471773289,-0.691299735276342,-0.73374613003096,-0.716641639482302,-0.74312940384224,NA,"glm",3,591,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846522049088502,0.860177758508563,0.821532091097309,NA,4344,645,862,3968,0.5844089575912,0.553112232331613,0.565360003520013,-0.410944814701939,-0.388611038555154,-0.451578488148031,-0.564499484004128,-0.482854182880761,-0.521284175043242,NA,"glm",1,26,"Engineered","GLM","Linear","Val. GLM","Val. GLM @1","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960303211649711,0.96757748776509,0.952046548956661,NA,4883,159,239,4745,0.551368168469436,0.497712695492739,0.415182738332576,-0.369643828299735,-0.324816095944185,-0.318633361232958,-0.533539731682147,-0.421801014884915,-0.376185860504721,NA,"glm",1,769,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @1","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963993616596848,0.970869830922795,0.956260032102729,NA,4899,143,218,4766,0.423335110622601,0.396472120663044,0.209690319973197,-0.262261263654002,-0.243559629945864,-0.0609793875770831,-0.407636738906089,-0.328253684170886,-0.138996906379536,NA,"glm",2,30001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95312188310393,0.963259441707718,0.94161316211878,NA,4863,179,291,4693,0.561693415069988,0.533584730155525,0.46719238590447,-0.338668088498081,-0.328543322578582,-0.384887628741781,-0.506707946336429,-0.442158443834616,-0.436749832978764,NA,"glm",3,29992,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865770445055505,0.878938282261545,0.843271221532091,NA,4428,561,757,4073,0.784718741641894,0.786719724462584,0.782135345607093,-0.643262863214342,-0.621463963303967,-0.708018079304231,-0.760577915376677,-0.721853373410637,-0.763658398674725,NA,"glm",3,645,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869131276097362,0.880773361976369,0.848861283643892,NA,4434,555,730,4100,0.757873100480461,0.759987862143258,0.743070132549878,-0.550335643809381,-0.556954844904872,-0.621707944031496,-0.69453044375645,-0.675184902299402,-0.699520785081286,NA,"glm",2,152,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"vec2read_epoch_8_enwiki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970965651328581,0.973684210526316,0.967573221757322,NA,3791,100,124,3700,0.151781125028103,NA,-0.139067808811103,-0.00206504932011025,NA,0.218678369278467,-0.131062951496388,NA,0.183127437756856,NA,"vec2read",NA,NA,"Rudimentary","Vec2Read","Non-linear","Vec2Read","Vec2Read @NA","Vec2Read","Rudimentary"
"com1-lm-mixpos-articles-50k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893043303929431,NA,NA,NA,NA,NA,NA,NA,-0.464636097024806,NA,-0.409536407847571,0.178626766189536,NA,0.187401060526402,0.378740970072239,0.306320559102775,0.306320559102775,NA,"plm",2,500,"Rudimentary","PLM","Linear","PLM","PLM @2","PLM","Rudimentary"
"com1-lm-mixpos-articles-50k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875,NA,NA,NA,NA,NA,NA,NA,-0.485286590225908,NA,-0.456718746524085,0.193082111430308,NA,0.243624803413567,0.39938080495356,0.359282947877395,0.359282947877395,NA,"plm",3,180,"Rudimentary","PLM","Linear","PLM","PLM @3","PLM","Rudimentary"
"com1-lm-mixpos-articles-50k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891639935846031,NA,NA,NA,NA,NA,NA,NA,-0.12700053318678,NA,-0.117019273165633,-0.0206504932011025,NA,0.0916070990043057,0.0588235294117647,0.106946577414365,0.106946577414365,NA,"plm",1,10000,"Rudimentary","PLM","Linear","PLM","PLM @1","PLM","Rudimentary"
"chatgpt3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552736297067016,NA,0.504161338822869,-0.378707481731066,NA,-0.316110528230669,-0.494298275503396,NA,-0.420676793803444,NA,"chatgpt3.5",NA,NA,"Rudimentary","ChatGPT3.5","Non-linear","ChatGPT3.5","ChatGPT3.5 @NA","ChatGPT3.5","Rudimentary"
